,id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode,countryFullName,statisticsData
126,1296303.0,1584583713000.0,1584583713000.0,,2,南美洲,10,圭亚那,,,3,4,0,0,1,,0.0,xudongdong,973007,GUY,Guyana,https://file1.dxycdn.com/2020/0315/264/3402160506365424412-135.json
127,1296390.0,1584583713000.0,1584583713000.0,,2,非洲,10,加蓬,,,3,3,0,0,0,,0.0,xudongdong,983004,GAB,Gabon,https://file1.dxycdn.com/2020/0317/439/3402535590154517967-135.json
128,1296396.0,1584583713000.0,1584583713000.0,,2,欧洲,10,直布罗陀,,,3,3,0,0,0,,0.0,xudongdong,0,CIB,Gibraltar,https://file1.dxycdn.com/2020/0315/482/3402160529987745496-135.json
129,1296398.0,1584583713000.0,1584583713000.0,,2,大洋洲,10,法属波利尼西亚,,,3,3,0,0,0,,0.0,xudongdong,0,PYF,French Polynesia,https://file1.dxycdn.com/2020/0315/877/3402160512807875636-135.json
130,1296420.0,1584583713000.0,1584583713000.0,,2,非洲,10,刚果（布）,,,3,3,0,0,0,,0.0,xudongdong,0,COG,Congo,https://file1.dxycdn.com/2020/0317/267/3402535566531994221-135.json
131,1296422.0,1584583713000.0,1584583713000.0,,2,北美洲,10,波多黎各,,,3,3,0,0,0,,0.0,xudongdong,0,PRI,Puerto Rico,https://file1.dxycdn.com/2020/0317/609/3402535581564582783-135.json
132,1296428.0,1584583713000.0,1584583713000.0,,2,非洲,10,坦桑尼亚,,,3,3,0,0,0,,0.0,xudongdong,985009,TZA,Tanzania,https://file1.dxycdn.com/2020/0318/094/3402666782077751781-135.json
133,1296432.0,1584583713000.0,1584583713000.0,,2,北美洲,10,圣巴泰勒米岛,,,3,3,0,0,0,,0.0,xudongdong,0,BL,Saint Barthelemy,https://file1.dxycdn.com/2020/0317/743/3402535562237228754-135.json
134,1296433.0,1584583713000.0,1584583713000.0,,2,北美洲,10,库拉索岛,,,3,3,0,0,0,,0.0,xudongdong,0,CW,Curaçao,https://file1.dxycdn.com/2020/0317/893/3402535572974445672-135.json
135,1296438.0,1584583713000.0,1584583713000.0,,2,大洋洲,10,关岛,,,3,3,0,0,0,,0.0,xudongdong,0,GU,Guam,https://file1.dxycdn.com/2020/0318/489/3402666812142956769-135.json
136,1296483.0,1584583713000.0,1584583713000.0,,2,亚洲,10,吉尔吉斯斯坦,,,3,3,0,0,0,,0.0,xudongdong,954002,KGZ,Kyrgyzstan,
137,1296485.0,1584583713000.0,1584583713000.0,,2,非洲,10,毛里求斯,,,3,3,0,0,0,,0.0,xudongdong,984014,MUS,Mauritius,
138,1296394.0,1584583713000.0,1584583713000.0,,2,北美洲,10,圣马丁岛,,,2,2,0,0,0,,0.0,xudongdong,0,Saint Martin,Saint Martin,https://file1.dxycdn.com/2020/0315/871/3402160512808052481-135.json
139,1296408.0,1584583713000.0,1584583713000.0,,2,非洲,10,纳米比亚,,,2,2,0,0,0,,0.0,xudongdong,984009,NAM,Namibia,https://file1.dxycdn.com/2020/0316/301/3402290562270397787-135.json
140,1296431.0,1584583713000.0,1584583713000.0,,2,南美洲,10,圣卢西亚,,,2,2,0,0,0,,0.0,xudongdong,974011,LCA,Saint Lucia,https://file1.dxycdn.com/2020/0317/755/3402535592301799597-135.json
141,1296435.0,1584583713000.0,1584583713000.0,,2,非洲,10,利比里亚,,,2,2,0,0,0,,0.0,xudongdong,982009,LBR,Liberia,https://file1.dxycdn.com/2020/0318/852/3402666792815603107-135.json
142,1296436.0,1584583713000.0,1584583713000.0,,2,欧洲,10,黑山,,,2,2,0,0,0,,0.0,xudongdong,965018,MNE,Montenegro,https://file1.dxycdn.com/2020/0319/169/3402840835627670611-135.json
143,1296439.0,1584583713000.0,1584583713000.0,,2,北美洲,10,美属维尔京群岛,,,2,2,0,0,0,,0.0,xudongdong,0,USVI,United States Virgin Islands,https://file1.dxycdn.com/2020/0318/613/3402666814290007784-135.json
144,1296442.0,1584583713000.0,1584583713000.0,,2,北美洲,10,阿鲁巴,,,2,2,0,0,0,,0.0,xudongdong,0,ABW,Aruba,https://file1.dxycdn.com/2020/0318/025/3402668034060765266-135.json
145,1296482.0,1584583713000.0,1584583713000.0,,2,北美洲,10,巴巴多斯,,,2,2,0,0,0,,0.0,xudongdong,974003,BRB,Barbados,
146,1296484.0,1584583713000.0,1584583713000.0,,2,非洲,10,赞比亚共和国,,,2,2,0,0,0,,0.0,xudongdong,0,ZMB,The Republic of Zambia,
147,1296402.0,1584583713000.0,1584583713000.0,,2,非洲,10,苏丹,,,1,2,0,0,1,,0.0,xudongdong,981005,SDN,Sudan,https://file1.dxycdn.com/2020/0315/234/3402176442841870487-135.json
148,1296159.0,1584583712000.0,1584583712000.0,,2,亚洲,10,不丹,,,1,1,0,0,0,,0.0,xudongdong,953002,BTN,Bhutan,https://file1.dxycdn.com/2020/0315/431/3402160508513085059-135.json
149,1296160.0,1584583712000.0,1584583712000.0,,2,欧洲,10,梵蒂冈,,,1,1,0,0,0,,0.0,xudongdong,965017,VAT,Holy See,https://file1.dxycdn.com/2020/0315/719/3402160489185554691-135.json
150,1296167.0,1584583712000.0,1584583712000.0,,2,非洲,10,多哥,,,1,1,0,0,0,,0.0,xudongdong,982016,TGO,Togo,https://file1.dxycdn.com/2020/0315/916/3402160508512908168-135.json
151,1296397.0,1584583713000.0,1584583713000.0,,2,欧洲,10,根西岛,,,1,1,0,0,0,,0.0,xudongdong,0,GG,Guernsey,https://file1.dxycdn.com/2020/0317/462/3402535605186702216-135.json
152,1296405.0,1584583713000.0,1584583713000.0,,2,南美洲,10,苏里南,,,1,1,0,0,0,,0.0,xudongdong,973010,SUR,Suriname,https://file1.dxycdn.com/2020/0317/931/3402535553647091547-135.json
153,1296406.0,1584583713000.0,1584583713000.0,,2,北美洲,10,圣文森特和格林纳丁斯,,,1,1,0,0,0,,0.0,xudongdong,974012,VCT,Saint Vincent and the Grenadines,https://file1.dxycdn.com/2020/0315/434/3402160510660391899-135.json
154,1296411.0,1584583713000.0,1584583713000.0,,2,非洲,10,几内亚,,,1,1,0,0,0,,0.0,xudongdong,0,GIN,Guinea,https://file1.dxycdn.com/2020/0315/931/3402176481496577677-135.json
155,1296412.0,1584583713000.0,1584583713000.0,,2,非洲,10,毛里塔尼亚,,,1,1,0,0,0,,0.0,xudongdong,982012,MRT,Mauritania,https://file1.dxycdn.com/2020/0316/365/3402290519320312697-135.json
156,1296413.0,1584583713000.0,1584583713000.0,,2,非洲,10,斯威士兰,,,1,1,0,0,0,,0.0,xudongdong,984010,SWZ,Swaziland,https://file1.dxycdn.com/2020/0316/269/3402290530057731261-135.json
157,1296415.0,1584583713000.0,1584583713000.0,,2,北美洲,10,安提瓜和巴布达,,,1,1,0,0,0,,0.0,xudongdong,974001,ATG,Antigua & Barbuda,https://file1.dxycdn.com/2020/0315/128/3402176462169224100-135.json
158,1296418.0,1584583713000.0,1584583713000.0,,2,北美洲,10,巴哈马,,,1,1,0,0,0,,0.0,xudongdong,974002,BHS,Bahamas,https://file1.dxycdn.com/2020/0318/647/3402666807847556532-135.json
159,1296419.0,1584583713000.0,1584583713000.0,,2,非洲,10,中非共和国,,,1,1,0,0,0,,0.0,xudongdong,983002,CAF,Central African Republic,https://file1.dxycdn.com/2020/0317/940/3402535592301799575-135.json
160,1296425.0,1584583713000.0,1584583713000.0,,2,非洲,10,马约特,,,1,1,0,0,0,,0.0,xudongdong,0,MYT,Mayotte,https://file1.dxycdn.com/2020/0317/329/3402535551499809905-135.json
161,1296427.0,1584583713000.0,1584583713000.0,,2,北美洲,10,格陵兰,,,1,1,0,0,0,,0.0,xudongdong,0,GRL,Greenland,
162,1296437.0,1584583713000.0,1584583713000.0,,2,非洲,10,冈比亚,,,1,1,0,0,0,,0.0,xudongdong,982005,GMB,Gambia,
163,1296440.0,1584583713000.0,1584583713000.0,,2,非洲,10,贝宁,,,1,1,0,0,0,,0.0,xudongdong,982001,BEN,Benin,https://file1.dxycdn.com/2020/0318/520/3402666775635300664-135.json
164,1296441.0,1584583713000.0,1584583713000.0,,2,非洲,10,索马里,,,1,1,0,0,0,,0.0,xudongdong,985008,SOM,Somalia,https://file1.dxycdn.com/2020/0318/580/3402666777783217068-135.json
165,1295893.0,1584583712000.0,1584583712000.0,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0.0,xudongdong,953005,NPL,Nepal,https://file1.dxycdn.com/2020/0315/813/3402160536430196712-135.json
166,1296423.0,1584583713000.0,1584583713000.0,,2,北美洲,10,开曼群岛,,,0,1,0,0,1,,0.0,xudongdong,0,CYM,Cayman Islands,https://file1.dxycdn.com/2020/0317/570/3402535585859348238-135.json
