,id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode,countryFullName,statisticsData,incrVo
167,1600967.0,1584941548000.0,1584941548000.0,,2,非洲,10,津巴布韦,,,2,2,0,0,0,,0.0,hejiashu,984013,ZWE,Zimbabwe,https://file1.dxycdn.com/2020/0321/166/3403237654098502435-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
168,1600970.0,1584941548000.0,1584941548000.0,,2,北美洲,10,百慕大,,,2,2,0,0,0,,0.0,hejiashu,0,BMU,Bermuda,https://file1.dxycdn.com/2020/0321/509/3403237656246202307-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
169,1600989.0,1584941548000.0,1584941548000.0,,2,非洲,10,安哥拉,,,2,2,0,0,0,,0.0,hejiashu,984001,AGO,Angola,https://file1.dxycdn.com/2020/0322/522/3403423200980799144-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
170,1600990.0,1584941548000.0,1584941548000.0,,2,北美洲,10,海地,,,2,2,0,0,0,,0.0,hejiashu,974008,HTI,The Republic of Haiti,https://file1.dxycdn.com/2020/0323/904/3403608737125411135-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
171,1600872.0,1584941547000.0,1584941547000.0,,2,非洲,10,苏丹,,,1,2,0,0,1,,0.0,hejiashu,981005,SDN,Sudan,https://file1.dxycdn.com/2020/0315/234/3402176442841870487-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
172,1600631.0,1584941547000.0,1584941547000.0,,2,欧洲,10,梵蒂冈,,,1,1,0,0,0,,0.0,hejiashu,965017,VAT,Holy See,https://file1.dxycdn.com/2020/0315/719/3402160489185554691-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
173,1600876.0,1584941547000.0,1584941547000.0,,2,北美洲,10,圣文森特和格林纳丁斯,,,1,1,0,0,0,,0.0,hejiashu,974012,VCT,Saint Vincent and the Grenadines,https://file1.dxycdn.com/2020/0315/434/3402160510660391899-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
174,1600885.0,1584941547000.0,1584941547000.0,,2,北美洲,10,安提瓜和巴布达,,,1,1,0,0,0,,0.0,hejiashu,974001,ATG,Antigua & Barbuda,https://file1.dxycdn.com/2020/0315/128/3402176462169224100-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
175,1600907.0,1584941547000.0,1584941547000.0,,2,非洲,10,冈比亚,,,1,1,0,0,0,,0.0,hejiashu,982005,GMB,Gambia,https://file1.dxycdn.com/2020/0320/124/3403052102921616068-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
176,1600911.0,1584941547000.0,1584941547000.0,,2,非洲,10,索马里,,,1,1,0,0,0,,0.0,hejiashu,985008,SOM,Somalia,https://file1.dxycdn.com/2020/0318/580/3402666777783217068-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
177,1600936.0,1584941548000.0,1584941548000.0,,2,北美洲,10,萨尔瓦多,,,1,1,0,0,0,,0.0,hejiashu,972003,SLV,The Republic of El Salvador,https://file1.dxycdn.com/2020/0320/757/3403052105068803877-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
178,1600938.0,1584941548000.0,1584941548000.0,,2,非洲,10,吉布提,,,1,1,0,0,0,,0.0,hejiashu,985002,DJI,The Republic of Djibouti,https://file1.dxycdn.com/2020/0320/252/3403052105069099844-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
179,1600968.0,1584941548000.0,1584941548000.0,,2,非洲,10,乍得,,,1,1,0,0,0,,0.0,hejiashu,982003,TCD,Chad,https://file1.dxycdn.com/2020/0321/223/3403237656245986105-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
180,1600988.0,1584941548000.0,1584941548000.0,,2,亚洲,10,东帝汶,,,1,1,0,0,0,,0.0,hejiashu,952004,TLS,Tinor-Leste,https://file1.dxycdn.com/2020/0322/192/3403423200980673679-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
181,1600991.0,1584941548000.0,1584941548000.0,,2,非洲,10,乌干达,,,1,1,0,0,0,,0.0,hejiashu,985010,UGA,Uganda,https://file1.dxycdn.com/2020/0322/955/3403423200980799158-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
182,1600993.0,1584941548000.0,1584941548000.0,,2,大洋洲,10,巴布亚新几内亚,,,1,1,0,0,0,,0.0,hejiashu,990009,PNG,Papua New Guinea,https://file1.dxycdn.com/2020/0322/772/3403423200980799180-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
183,1600994.0,1584941548000.0,1584941548000.0,,2,非洲,10,厄立特里亚,,,1,1,0,0,0,,0.0,hejiashu,985003,ERI,Eritrea,https://file1.dxycdn.com/2020/0322/928/3403423203128282836-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
184,1600996.0,1584941548000.0,1584941548000.0,,2,非洲,10,莫桑比克,,,1,1,0,0,0,,0.0,hejiashu,984008,MOZ,Mozambique,https://file1.dxycdn.com/2020/0323/163/3403608739272894850-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
185,1600997.0,1584941548000.0,1584941548000.0,,2,北美洲,10,蒙特塞拉特,,,1,1,0,0,0,,0.0,hejiashu,0,MS,Montserrat,https://file1.dxycdn.com/2020/0323/017/3403608739273213039-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
186,1600364.0,1584941547000.0,1584941547000.0,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0.0,hejiashu,953005,NPL,Nepal,https://file1.dxycdn.com/2020/0315/813/3402160536430196712-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
